plz,area_name,population_2022,population_density_per_sqkm,stop_count,traffic_supply_index,avg_temp_change,avg_tmax,total_precip,no2_avg,pm10_avg,pollution_index,temperature_change,heat_exposure_index,absolute_heat_impact,pollution_heat_interaction,no2_heat_score,traffic_pollution_score,population_pollution_burden,vulnerable_population_score,heat_precip_ratio,climate_vulnerability_score,urban_intensity_score,environmental_stress_score,socio_environmental_score,climate_vulnerability_score_norm,urban_intensity_score_norm,environmental_stress_score_norm,socio_environmental_score_norm,urban_heat_risk_index,risk_category,priority_rank,cluster,district_type
10101,Moabit,75771,7081,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.0703731294036904,35.90331212930753,38.41872423880471,1.7220540774072812,106.79246236551622,,25734.15331951568,12193.864922120958,0.0924834567148674,0.7536514061291242,-0.16429773879813425,-1.4161447241629702e-15,2.3874305534171036e-18,17.105635166360603,4.536535039278768,37.03496429035109,72.44069568924705,27.24595149402073,Low Risk,71,0,Suburban (Low Density)
10102,Märkisches Viertel,39341,5096,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.856239886948766,24.747398463890914,19.104933339245143,1.6493278669555247,102.28237688414202,,13361.409058123378,8404.974810005355,0.0924834567148674,-0.07163510677225034,-0.08535208690075956,-1.1134183638177558e-16,5.078907878971241e-19,12.037607104715544,9.117850222000943,59.061399720712046,64.80042365225096,30.978038520166333,Moderate Risk,56,0,Suburban (Low Density)
10103,Hansaviertel,5629,10621,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.452253068089045,57.90837983617375,3.0690732520273234,1.8517522058703628,114.83563748091402,,1911.7808796974275,19667.460178549125,0.0924834567148674,2.2802936928954756,-0.23766446559192556,-1.4435831511568262e-15,-9.113623007488105e-18,26.48064109275754,0.2789718766620383,36.571774987085085,25.689262423844163,22.334300461978543,Low Risk,88,2,Mixed Urban (Medium Density)
10104,Tiergarten,13696,2649,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.592268076224737,12.164918133919329,6.2895703571974,1.5596749516026545,96.72258888770746,,4651.581262806177,4131.578946795432,0.0924834567148674,-1.0585911631983067,0.04935358055654493,1.1639133237803442e-16,7.68893016244564e-18,5.976777427524937,16.934989034447636,62.9057734449068,93.99113051380667,36.15073229654334,Moderate Risk,28,0,Suburban (Low Density)
10105,Wedding,78099,8461,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.219241580077642,44.160003009036934,40.76175481624838,1.7726143647742452,109.9279374105018,,26524.813452387527,14998.090140354889,0.0924834567148674,1.3404242719432726,-0.2031738840488359,-1.1515124771938411e-15,-3.1766145537759603e-18,20.70896722531232,2.280503577099216,41.50223299065942,49.823021392097324,25.66727587961357,Low Risk,78,2,Mixed Urban (Medium Density)
10106,Gesundbrunnen,86701,14144,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.8322991200632,82.4920387541739,50.56661660085995,1.980827490213707,122.84018717909099,,29446.31622857464,28016.824021582674,0.0924834567148674,3.86938236166057,-0.2249011701125353,-3.1194520936961126e-15,-3.829421829332183e-18,36.23912598236355,1.019641919355604,8.28135702567191,47.16937965251967,22.08435077796207,Low Risk,91,2,Mixed Urban (Medium Density)
20201,Friedrichshain,126291,12913,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.699504147034479,73.59769705065622,71.97960782331313,1.9357262483667992,120.04325255562921,,42892.29331637375,24996.033045160475,0.0924834567148674,3.3062139797352583,-0.23908714145596954,-2.6233689328314045e-15,-2.230028340610022e-18,32.78074744544226,0.196412212141061,16.65575887073299,53.67086558658125,23.736934214610493,Low Risk,83,2,Mixed Urban (Medium Density)
20202,Köpenick,67140,6456,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.002950823844835,32.299050518742256,33.58981183129422,1.6991553965345618,105.37241026180898,,22802.801254731796,10969.74724002713,0.0924834567148674,0.49141688653632315,-0.14237095630584146,-8.252412054534395e-16,-2.265669991942635e-18,15.495270907097408,5.808973724955494,47.01003280247043,53.525983356886265,26.656993952873513,Low Risk,74,0,Suburban (Low Density)
30301,Prenzlauer Berg,159369,14488,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.8694083570427935,85.035988276836,93.54017404535529,1.9934309241660515,123.62178385697145,,54126.5956682358,28880.827229317754,0.0924834567148674,4.028277752631235,-0.21906921544962663,-2.1937380267864426e-15,-8.193925033021375e-18,37.21489171670753,1.3580775621046557,23.908377254325764,29.42780674501532,23.755996816707537,Low Risk,82,2,Mixed Urban (Medium Density)
30302,Weißensee,54380,6858,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.046316850780292,34.60764096265124,27.44187103454323,1.713883828071895,106.28578777491349,,18469.114272152445,11753.815292917057,0.0924834567148674,0.6598347408047003,-0.15678329479912775,-2.0881204885102366e-15,2.400090582099034e-19,16.529513437625937,4.972607648155519,25.69131160321467,63.711492560662585,23.00803340011101,Low Risk,84,0,Suburban (Low Density)
30303,Blankenburg,6705,1112,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.426463142394401,4.922227014342574,2.9679435369754463,1.5033625156004633,93.23039675427061,,2277.223449701768,1671.739117347715,0.0924834567148674,-1.661342618872665,0.15507327970802876,6.81891907155177e-16,9.16713788730571e-18,2.275321940489595,23.070035755768334,72.45201373361583,100.0,39.6768750515174,Moderate Risk,16,0,Suburban (Low Density)
30304,Heinersdorf,7623,1930,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.51470545590983,8.713381529905972,3.441559969040063,1.533332309126678,95.08896094760263,,2589.004378385768,2959.3313566144884,0.0924834567148674,-1.3422042118156006,0.09678119295108792,1.4085939113858022e-15,1.3743747622787076e-18,4.235129082893717,19.687272859094957,84.71950250390736,68.32265467998415,37.832387221761,Moderate Risk,22,0,Suburban (Low Density)
30305,Karow,18926,2846,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.613519586936889,13.130076744422386,8.731547170236755,1.5668926158137355,97.17018931079598,,6427.849516637682,4459.376384605891,0.0924834567148674,-0.9803775242226765,0.0369808733364043,1.308821852683841e-16,4.0969339550846325e-18,6.457082038027203,16.21698531826208,63.15039417537046,79.38977507374027,34.010289847778694,Moderate Risk,44,0,Suburban (Low Density)
30306,Stadtrandsiedlung Malchow,1078,190,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.327001757233978,0.8221303338744558,0.4664507894298228,1.4695823815770277,91.13553589088168,,366.12183128687633,279.22065249963526,0.0924834567148674,-2.016557296939131,0.2263069363412203,1.7415183825469197e-15,7.294848976756045e-18,0.09397288388117409,27.203814181953085,90.33961527027881,92.38920246814092,43.277128242637524,Moderate Risk,5,0,Suburban (Low Density)
30307,Pankow,64557,11406,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.536935483870967,63.15428612903225,35.744794403225804,1.8805129490464982,116.6192229231703,,21925.535308336617,21449.13069682436,0.0924834567148674,2.628349515328994,-0.2422298030164445,-1.4717981482582495e-15,-7.124928444613321e-18,28.618028106281685,0.014039620679312642,36.09547636938419,33.77324539541745,24.10967564402708,Low Risk,81,2,Mixed Urban (Medium Density)
30308,Blankenfelde,2013,150,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.322686729678211,0.6484030094517317,0.8701568386842239,1.4681168660011736,91.04465255624443,,683.6764808724323,220.21752990017606,0.0924834567148674,-2.031860004955394,0.22952998369517294,1.6698157040134316e-15,4.834398875934396e-18,0.0,27.390851661819486,89.12919917318733,82.38754756911239,41.48814484411856,Moderate Risk,10,0,Suburban (Low Density)
30309,Buch,16399,901,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.403701372037732,3.967734936205997,7.221629880004677,1.4956319209378333,92.75098716405905,,5569.602886153511,1347.564360764988,0.0924834567148674,-1.7430543081401577,0.17085796561424707,5.147142709371404e-16,4.046845634425066e-18,1.7735360422611048,23.98604087395602,69.62988064053332,79.18616757219347,35.90264312924274,Moderate Risk,31,0,Suburban (Low Density)
30310,Französisch Buchholz,20858,1738,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.49399332364215,7.8105603964900565,9.373571274452797,1.5262978343625786,94.65272094134377,,7084.015915567408,2652.7056361221616,0.0924834567148674,-1.4174490511734934,0.1100491115117633,1.2303507172789646e-15,-1.2415132547259386e-18,3.77305566790584,20.457226812026523,81.71057123723014,57.68914937465504,35.515891402279465,Moderate Risk,32,0,Suburban (Low Density)
30311,Niederschönhausen,31138,4798,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.8240929316583046,23.145997886096545,15.021260570597628,1.6384097759154121,101.60529604109442,,10575.418907802185,7861.090104842147,0.0924834567148674,-0.19362420551284165,-0.07115501631773916,-1.942511848164896e-16,-2.3537525310006534e-18,11.288480388154271,9.941724032007858,57.66180333188433,53.16793051200464,28.827039553627735,Low Risk,66,0,Suburban (Low Density)
30312,Rosenthal,9674,1974,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.519451986221173,8.921398220800596,4.372117851470363,1.5349443762601174,95.18893261570362,,3285.5868236263836,3029.9801987374717,0.0924834567148674,-1.3249314835870742,0.09377642450416934,1.599865536255094e-15,4.247040891197075e-18,4.341199726233798,19.51290237794005,87.94836728823344,79.99995520803593,40.38473060193059,Moderate Risk,14,0,Suburban (Low Density)
30313,Wilhelmsruh,7676,5603,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.910932861218109,27.515956821405066,3.7696320642710206,1.6679032768794744,103.43432315066933,,2607.004802372971,9345.262060355693,0.0924834567148674,0.13705461258316476,-0.10809922079983608,5.098152706175378e-16,-2.2399876437375894e-18,13.31915640588105,7.797805515413131,69.54718039881593,53.63038132198126,32.042508418912824,Moderate Risk,52,0,Suburban (Low Density)
40401,Charlottenburg,119191,11244,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.519459622270112,62.06080399280514,65.78699118379969,1.8745776109642895,116.25114541788939,,40480.91576337113,21077.75065768247,0.0924834567148674,2.5562384142357244,-0.24163557390090667,-2.0776124999301915e-15,-5.872588695932557e-18,28.175198763764016,0.04852348145695182,25.868697424574183,38.86396842144359,22.170220057041725,Low Risk,90,2,Mixed Urban (Medium Density)
40402,Wilmersdorf,94261,13165,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.726688820635809,75.39185832367043,53.98034149219521,1.9449589964946794,120.61581756384396,,32013.923876560526,25605.385188852455,0.0924834567148674,3.420809261614427,-0.2370335719892922,-2.3293293587213346e-15,-1.1910916388442073e-17,33.48446923807643,0.31558342360554503,21.61945396503169,14.318349826065635,19.351076054395904,Low Risk,96,2,Mixed Urban (Medium Density)
40403,Schmargendorf,22327,6219,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.9773842855769175,30.954352872002847,11.113005894407584,1.6904722167476267,104.8339265040832,,7582.933327590063,10513.046715953491,0.0924834567148674,0.39255044573653153,-0.13335206830177254,-8.551377570552014e-16,-1.5636038928391027e-18,14.888138852355842,6.332351106119229,46.50534778865468,56.37986071745368,26.877252429636073,Low Risk,73,0,Suburban (Low Density)
40404,Grünau,7391,331,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.342212229368055,1.4372722479208262,3.2093290587259298,1.474748323981913,91.45589964547804,,2510.210069611598,488.1416952380132,0.0924834567148674,-1.9625436842198316,0.2150336716347557,2.3137806504145174e-15,4.078464594763836e-18,0.4256667873836931,26.549612493610447,100.0,79.31469768522801,43.683591151771104,Moderate Risk,3,0,Suburban (Low Density)
40405,Westend,38287,2836,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.612440830047946,13.080882194015976,17.65965220600457,1.5665262369197717,97.14746847713664,,13003.438362226932,4442.668407904473,0.0924834567148674,-0.9843530036290257,0.0376024831867127,1.3748028292033334e-15,-3.6410157247411604e-18,6.432668890744527,16.253058117415723,84.14907374659533,47.935244742959995,34.54225378920735,Moderate Risk,38,0,Suburban (Low Density)
40406,Charlottenburg-Nord,17766,2865,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.615569225025878,13.223605829699139,8.200020285180974,1.5675887357122662,97.21335889474868,,6033.877972766832,4491.141727815642,0.0924834567148674,-0.9728225682153918,0.03580171405446855,7.07775428514603e-17,5.650296358216166e-18,6.503476506434066,16.14855722638689,62.13576504045756,85.70414604353113,34.702919250492705,Moderate Risk,37,0,Suburban (Low Density)
40407,Halensee,14595,11492,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.546212793115866,63.73707741848753,8.094697571552606,1.8836638075345846,116.81462209264043,,4956.909209306085,21647.064476187446,0.0924834567148674,2.6666905259353277,-0.24247173507366254,-2.34001145595463e-15,-4.35107770669886e-18,28.853477631540013,0.0,21.439129007773108,45.04886436154543,22.215829077214096,Low Risk,89,2,Mixed Urban (Medium Density)
50501,Spandau,37536,4674,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.810716346235428,22.48528820230439,18.057504877229302,1.6338666776302648,101.3235577037189,,12748.375750634685,7636.692851243857,0.0924834567148674,-0.24423802991524685,-0.06506712284419228,-8.373705138904912e-16,1.4320035878999453e-18,10.977664352306586,10.2950121249026,46.805277408682194,68.55691410508179,28.400792022465772,Low Risk,69,0,Suburban (Low Density)
50502,Haselhorst,18049,3816,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.718159005164232,18.00449476370671,8.515805188420922,1.6024313685281957,99.3741101757496,,6129.993444245669,6114.878102303595,0.0924834567148674,-0.5920903130160503,-0.020038328194235178,-5.096130194375219e-17,-3.242798371032847e-18,8.841527259911318,12.908089547554013,60.080686201071856,49.55398618594431,28.774826406017077,Low Risk,67,0,Suburban (Low Density)
50503,Siemensstadt,11594,2048,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.527434787199343,9.272186444184253,5.249107892278918,1.5376555800754477,95.35706678478257,,3937.677654860894,3149.118627994517,0.0924834567148674,-1.295857408595156,0.08875305166752602,1.3925815117787302e-16,8.938925781251985e-18,4.519741633343606,19.221389752584766,63.2917892274507,99.07232472311972,37.07105302514709,Moderate Risk,23,0,Suburban (Low Density)
50504,Staaken,44526,4085,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.747177565476763,19.39222035497258,21.137282828041837,1.6122869607758141,99.9853006011852,,15122.393933097825,6586.192234769201,0.0924834567148674,-0.4834760363834859,-0.03470193291634154,-3.715853133286914e-16,3.005178494557167e-20,9.508520108169456,12.057142176390984,54.668218041836795,62.858022624397826,29.43802548607593,Low Risk,62,0,Suburban (Low Density)
50505,Gatow,3431,340,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.343183110568103,1.476682257593155,1.490146125235916,1.4750780649864803,91.47634839577142,,1165.27273019042,501.5265420954033,0.0924834567148674,-1.959092221090706,0.21431875533190908,1.82631132235444e-15,7.77334858846359e-18,0.4468619865281048,26.508125004003492,91.77100864862794,94.33428885051455,43.876328436019875,Moderate Risk,2,0,Suburban (Low Density)
50506,Kladow,15906,1075,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.4224717419053166,4.754157122548215,7.034383552674597,1.502006913692798,93.14632966973114,,5402.1649800084,1614.6574322197578,0.0924834567148674,-1.6756892626190376,0.1578190170293371,1.59886726435113e-15,6.252403811105163e-19,2.1872201819361625,23.22937433586175,87.93151541593878,65.27744618299432,38.347366429076935,Moderate Risk,20,0,Suburban (Low Density)
50507,Hakenfelde,30903,1515,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.46993704501875,6.771954623203406,13.813446450221445,1.5181275850271925,94.14604635074103,,10495.60570710421,2299.9632913161963,0.0924834567148674,-1.5045832786659188,0.12577827165624383,1.3716552675691763e-15,6.582475800788132e-18,3.2379703331063006,21.37000970062756,84.09593961902168,89.49342715330049,40.92379101949459,Moderate Risk,11,0,Suburban (Low Density)
50508,Falkenhagener Feld,37362,5431,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.892378242728313,26.57050623625747,18.278903590481523,1.6616015599033023,103.04352481172911,,12689.280019054057,9024.158071834834,0.0924834567148674,0.0660949421851039,-0.10058087483782199,-4.744783256868032e-16,5.934165637845363e-19,12.883397920554351,8.234104560096535,52.93127653583261,65.14808333253136,29.572747046056012,Low Risk,61,0,Suburban (Low Density)
50509,Wilhelmstadt,38453,3697,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.7053217981858255,17.395574687892996,18.093373910563955,1.59807145969003,99.10373225520375,,13059.817048677416,5908.07018647404,0.0924834567148674,-0.640009530599115,-0.013392288395135257,-1.2583025582239762e-16,4.956371385666534e-18,8.547258620346055,13.293767571673348,58.81682006942117,82.88336211503709,33.45169174465031,Moderate Risk,47,0,Suburban (Low Density)
60601,Steglitz,71578,10542,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.443730888666407,57.38781102832126,38.96513695489641,1.8488578126080515,114.65614289500543,,24310.082040679066,19490.659060514077,0.0924834567148674,2.2454578251250408,-0.23696972863172783,-2.6700785896627447e-15,2.5748830846412136e-19,26.266716410053544,0.31928833370883797,15.867251081698758,63.78254518183872,22.807367374646446,Low Risk,86,2,Mixed Urban (Medium Density)
60602,Lichterfelde,81594,4483,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.790112089656642,21.474072497930727,39.08444058434441,1.6268688407555618,100.88958978082597,,27711.822543619095,7293.2530131071835,0.0924834567148674,-0.3220309295464391,-0.05548239938238112,-6.071721755727533e-16,3.31817102416202e-18,10.499943473358046,10.851225647274553,50.691265769540514,76.22412742226263,30.494222183218476,Moderate Risk,58,0,Suburban (Low Density)
60603,Lankwitz,42291,6050,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.959153294153803,30.00287742963051,20.97275519630585,1.6842804134396434,104.44994441524076,,14363.319449863902,10189.896501309844,0.0924834567148674,0.32224315744151816,-0.12668434864735706,-9.137526971984573e-16,-3.924786817415198e-18,14.456386600929093,6.719287239430511,45.515866383907515,46.78172387362874,25.135782297204003,Low Risk,80,0,Suburban (Low Density)
60604,Zehlendorf,52876,2813,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.6099596892033805,12.967816605729109,24.375622852631796,1.5656835654636556,97.09521055972023,,17958.30978768541,4404.267869649264,0.0924834567148674,-0.9934944778468652,0.039034802303651694,1.260687496238809e-15,-3.656331384247991e-18,6.376531722456217,16.33617739199548,82.22268774860638,47.87298705243128,34.05245044587483,Moderate Risk,43,0,Suburban (Low Density)
60605,Dahlem,15919,1897,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.511145558176323,8.557643123860483,7.1812926140608875,1.5321232587765985,95.0139821965269,,5406.580178344883,2906.4378218992074,0.0924834567148674,-1.3551516324178414,0.09904352874344552,8.66758298635888e-16,2.0446386701243407e-18,4.155619858021749,19.818559042245575,75.57275148896984,71.04725709939824,35.9593831480212,Moderate Risk,30,0,Suburban (Low Density)
60606,Nikolassee,11107,567,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.367670891947079,2.4764693957339943,4.851172059685621,1.4833948658794518,91.9921113198379,,3772.2775325633907,841.0848889536493,0.0924834567148674,-1.871888422409622,0.19647165344111003,1.797367615793927e-15,-5.58158442476997e-19,0.9823745532415218,25.47243529982326,91.28240865422222,60.466965922701256,38.60258697055109,Moderate Risk,18,0,Suburban (Low Density)
60607,Wannsee,9760,412,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.350950160168483,1.7925914659894149,4.24652735632444,1.4777159930230175,91.6399383981185,,3314.7950587754294,608.8189891254832,0.0924834567148674,-1.93146416174078,0.20861952925947783,1.8712004707947e-15,4.538729424692434e-18,0.6165240104256812,26.17739176781036,92.52878435475367,81.18566023373431,42.070176469350145,Moderate Risk,8,0,Suburban (Low Density)
60608,Schlachtensee,10004,2470,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.572958327912682,11.295207069944325,4.574787511243847,1.5531167694007078,96.31588596520571,,3397.6649352448153,3836.1984204197483,0.0924834567148674,-1.1294696418633061,0.06082780018878098,-2.8284321505403164e-16,7.420026727281012e-18,5.5415175350809465,17.60085238914368,56.16627733945641,92.89804622049718,34.31602050250292,Moderate Risk,41,0,Suburban (Low Density)
70701,Schöneberg,115670,10912,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.483644893557249,59.83753307849669,63.42932048377669,1.8624138316847012,115.49681374040011,,39285.07627546659,20322.659731343458,0.0924834567148674,2.4089150875113416,-0.23985239477210193,-2.443540568676623e-15,-1.6624135178681133e-18,27.27049628492525,0.15200360252715517,19.6914494633085,55.978202594042614,22.90226735528914,Low Risk,85,2,Mixed Urban (Medium Density)
70702,Friedenau,27090,16418,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,6.077608436608538,99.78217531223898,16.46424125477253,2.0641420507010086,128.0069047532194,,9200.594071949425,33889.08418840916,0.0924834567148674,4.932062097312559,-0.171219886284587,-2.5389726331420904e-15,-1.543329199815889e-17,42.76496959743962,4.134834139804876,18.080456549651526,0.0,20.521562031467965,Low Risk,95,2,Mixed Urban (Medium Density)
